"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0052771",0.98400206071873,0.0629312847352344,2,28,"coenzyme F390-G hydrolase activity","MF"
"GO:1905330",0.984147834521923,0.0415096382131192,5,61,"regulation of morphogenesis of an epithelium","BP"
"GO:0008094",0.984230145220932,0.0367058418082208,7,74,"DNA-dependent ATPase activity","MF"
"GO:0045839",0.984476894946703,0.050589894577903,3,39,"negative regulation of mitotic nuclear division","BP"
"GO:0050919",0.984515642056163,0.0863071384718963,1,23,"negative chemotaxis","BP"
"GO:0007126",0.984868887602822,0.0286244649546606,14,124,"meiotic nuclear division","BP"
"GO:2001251",0.985266330245946,0.0391561679487001,5,56,"negative regulation of chromosome organization","BP"
"GO:0006312",0.98534427804216,0.082950397323264,1,22,"mitotic recombination","BP"
"GO:0030323",0.98535304773282,0.0267719561032283,16,143,"respiratory tube development","BP"
"GO:0048813",0.985382888210808,0.028865523077822,12,117,"dendrite morphogenesis","BP"
"GO:0051650",0.985400554759352,0.0271642945500877,15,134,"establishment of vesicle localization","BP"
"GO:0006475",0.985475709209813,0.0270556777754861,15,132,"internal protein amino acid acetylation","BP"
"GO:0098519",0.98592335323251,0.0806785457013478,1,21,"nucleotide phosphatase activity, acting on free nucleotides","MF"
"GO:0030165",0.986188634678892,0.0325286630605555,7,78,"PDZ domain binding","MF"
"GO:0060441",0.986637218449497,0.0768539438458291,1,23,"epithelial tube branching involved in lung morphogenesis","BP"
"GO:0006473",0.986718132286922,0.0237783291589375,18,152,"protein acetylation","BP"
"GO:0005487",0.986773753256241,0.0765110498142171,1,22,"nucleocytoplasmic transporter activity","MF"
"GO:0006282",0.986826372649889,0.0330072939701743,6,68,"regulation of DNA repair","BP"
"GO:0050877",0.987113264329878,0.0178188504715097,68,491,"neurological system process","BP"
"GO:0007435",0.987288094329585,0.0738785189193594,1,23,"salivary gland morphogenesis","BP"
"GO:0033045",0.987559679588703,0.0336550425960463,5,59,"regulation of sister chromatid segregation","BP"
"GO:0034661",0.987574872258393,0.0728248312775046,1,22,"ncRNA catabolic process","BP"
"04080",0.987759068652797,0.0279208268415884,8,85,"Neuroactive ligand-receptor interaction","KEGG"
"GO:0034593",0.988053981069843,0.0487687421687712,2,33,"phosphatidylinositol bisphosphate phosphatase activity","MF"
"GO:0008333",0.98810793612028,0.0484741685179667,2,34,"endosome to lysosome transport","BP"
"GO:0008089",0.988212181189046,0.0701384378922519,1,21,"anterograde axonal transport","BP"
"GO:0048489",0.988509549250047,0.0264173938861518,8,83,"synaptic vesicle transport","BP"
"GO:0097480",0.988509549250047,0.0264173938861518,8,83,"establishment of synaptic vesicle localization","BP"
"GO:0005261",0.988643383040507,0.0211341755360406,16,150,"cation channel activity","MF"
"GO:0014888",0.988653021833253,0.067062221812264,1,25,"striated muscle adaptation","BP"
"GO:0009101",0.988732426832271,0.0188450842459672,25,206,"glycoprotein biosynthetic process","BP"
"GO:0044786",0.988732574126548,0.0463425630058426,2,34,"cell cycle DNA replication","BP"
"GO:0015078",0.98876796062491,0.0263580845867988,8,64,"hydrogen ion transmembrane transporter activity","MF"
"GO:0042471",0.988793059915899,0.0306107085456806,5,62,"ear morphogenesis","BP"
"GO:0043022",0.988811741657236,0.0337180605828595,4,48,"ribosome binding","MF"
"GO:0043967",0.988959191788361,0.0302433025780264,5,61,"histone H4 acetylation","BP"
"GO:0061630",0.989024093061784,0.0191544157691027,21,178,"ubiquitin protein ligase activity","MF"
"GO:0060079",0.989202765270075,0.0367611567821553,3,45,"excitatory postsynaptic potential","BP"
"GO:0051648",0.989298532684651,0.0200387387832938,16,145,"vesicle localization","BP"
"GO:0031060",0.989400693842884,0.0319043082401071,4,54,"regulation of histone methylation","BP"
"GO:2000171",0.989497427020146,0.0630465639921024,1,25,"negative regulation of dendrite development","BP"
"03040",0.98952817097663,0.0201278531310626,15,121,"Spliceosome","KEGG"
"GO:0008748",0.989714407346361,0.0626722329607758,1,22,"N-ethylmaleimide reductase activity","MF"
"GO:0043738",0.989714407346361,0.0626722329607758,1,22,"reduced coenzyme F420 dehydrogenase activity","MF"
"GO:0043826",0.989714407346361,0.0626722329607758,1,22,"sulfur oxygenase reductase activity","MF"
"GO:0043883",0.989714407346361,0.0626722329607758,1,22,"malolactic enzyme activity","MF"
"GO:0052693",0.989714407346361,0.0626722329607758,1,22,"epoxyqueuosine reductase activity","MF"
"03410",0.989744373575432,0.0431665743361896,2,31,"Base excision repair","KEGG"
"GO:0016312",0.989868978669247,0.0616776227103453,1,23,"inositol bisphosphate phosphatase activity","MF"
"GO:0060119",0.989963779182169,0.0419773941405238,2,35,"inner ear receptor cell development","BP"
"GO:0014031",0.990037958033652,0.0342579434080867,3,46,"mesenchymal cell development","BP"
"GO:1905269",0.990043184738769,0.024258368949379,7,80,"positive regulation of chromatin organization","BP"
"GO:0006301",0.990223250956744,0.059946863822949,1,23,"postreplication repair","BP"
"GO:0001736",0.990313265019031,0.040580705250514,2,37,"establishment of planar polarity","BP"
"GO:0006261",0.990363110279686,0.0197685487694081,12,114,"DNA-dependent DNA replication","BP"
"GO:0070936",0.990645800185299,0.0325592673112907,3,44,"protein K48-linked ubiquitination","BP"
"GO:0016706",0.990712306990435,0.0284738034246431,4,53,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors","MF"
"GO:0048667",0.99076944518608,0.0136363025071285,49,381,"cell morphogenesis involved in neuron differentiation","BP"
"GO:0016197",0.990843365999002,0.0156679118886874,24,199,"endosomal transport","BP"
"03430",0.990856530919681,0.0570442342893133,1,22,"Mismatch repair","KEGG"
"GO:0004520",0.991200115221931,0.0217698812438848,7,77,"endodeoxyribonuclease activity","MF"
"GO:0008324",0.991239709522243,0.0131490276013397,46,338,"cation transmembrane transporter activity","MF"
"GO:0001738",0.991242759716729,0.0306198006703458,3,47,"morphogenesis of a polarized epithelium","BP"
"GO:0043914",0.991281422478162,0.0546853343854715,1,23,"NADPH:sulfur oxidoreductase activity","MF"
"04962",0.991301414338406,0.037315755560618,2,34,"Vasopressin-regulated water reabsorption","KEGG"
"GO:0032508",0.991349940909872,0.0539519358229972,1,25,"DNA duplex unwinding","BP"
"GO:0021537",0.991444860544898,0.0160054929510234,17,157,"telencephalon development","BP"
"GO:0034596",0.991464634172025,0.0535585218496823,1,24,"phosphatidylinositol phosphate 4-phosphatase activity","MF"
"GO:0007088",0.991515763964005,0.0180819010373148,11,106,"regulation of mitotic nuclear division","BP"
"GO:0016628",0.991530834481024,0.0300008256729892,3,42,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","MF"
"GO:0045739",0.991716246933086,0.0356511361618185,2,36,"positive regulation of DNA repair","BP"
"GO:0016331",0.99173125027875,0.0171369309127856,12,120,"morphogenesis of embryonic epithelium","BP"
"GO:0032924",0.991843227097686,0.0516355338765549,1,24,"activin receptor signaling pathway","BP"
"GO:0006888",0.992089291565348,0.0198212348869252,7,75,"ER to Golgi vesicle-mediated transport","BP"
"GO:0051304",0.992093126728843,0.0225347056369431,5,61,"chromosome separation","BP"
"GO:0061659",0.992133788551826,0.0140286524338173,21,182,"ubiquitin-like protein ligase activity","MF"
"GO:0007164",0.992148964985889,0.033935303198157,2,38,"establishment of tissue polarity","BP"
"GO:0045214",0.992159236544452,0.0498392947899837,1,25,"sarcomere organization","BP"
"GO:0003923",0.992224663347377,0.0341309860353552,2,32,"GPI-anchor transamidase activity","MF"
"GO:0030900",0.992254057846614,0.01289760131104,28,239,"forebrain development","BP"
"GO:0043161",0.992332286476139,0.0120684095919004,37,286,"proteasome-mediated ubiquitin-dependent protein catabolic process","BP"
"GO:0006515",0.992683271610867,0.0472935367755004,1,24,"misfolded or incompletely synthesized protein catabolic process","BP"
"GO:0010976",0.992872348846723,0.0123622755368187,24,210,"positive regulation of neuron projection development","BP"
"GO:0033260",0.992931357369534,0.0458246523258338,1,25,"nuclear DNA replication","BP"
"GO:0021953",0.992968338911401,0.0151481092227026,11,117,"central nervous system neuron differentiation","BP"
"GO:0031056",0.993020929722599,0.0150652673070652,11,114,"regulation of histone modification","BP"
"GO:0007156",0.993029067904885,0.0250053721521593,3,51,"homophilic cell adhesion via plasma membrane adhesion molecules","BP"
"00563",0.99305996613245,0.0454893199722979,1,23,"Glycosylphosphatidylinositol(GPI)-anchor biosynthesis","KEGG"
"GO:0097479",0.993067062721001,0.0167007446223093,8,88,"synaptic vesicle localization","BP"
"GO:0021954",0.99308051892632,0.0218492200484583,4,59,"central nervous system neuron development","BP"
"GO:0022402",0.993321154521598,0.00867212372444642,133,882,"cell cycle process","BP"
"GO:0006260",0.993464675322962,0.0110099238420031,28,229,"DNA replication","BP"
"GO:0019842",0.993553163314174,0.0235026301184111,3,47,"vitamin binding","MF"
"GO:0007034",0.993581047939184,0.010825143063935,28,229,"vacuolar transport","BP"
"GO:0050808",0.993619484004353,0.012602643617155,15,149,"synapse organization","BP"
"GO:0042787",0.993838356395509,0.0127494082472124,13,130,"protein ubiquitination involved in ubiquitin-dependent protein catabolic process","BP"
"GO:0003382",0.993984467918963,0.0399209843489972,1,27,"epithelial cell morphogenesis","BP"
"GO:0032392",0.99403706837356,0.0396353471072982,1,27,"DNA geometric change","BP"
"GO:0031062",0.994110862092651,0.0392337104506971,1,27,"positive regulation of histone methylation","BP"
"GO:0051569",0.994296792741208,0.0382169308944038,1,27,"regulation of histone H3-K4 methylation","BP"
"GO:0006664",0.994470781725544,0.0152292009428308,6,69,"glycolipid metabolic process","BP"
"GO:0035690",0.994477335104217,0.0251296414199134,2,39,"cellular response to drug","BP"
"GO:0021543",0.994577700987039,0.0127691458298177,9,102,"pallium development","BP"
"GO:0035088",0.994744050045037,0.0358593353104299,1,26,"establishment or maintenance of apical/basal cell polarity","BP"
"GO:0061245",0.994744050045037,0.0358593353104299,1,26,"establishment or maintenance of bipolar cell polarity","BP"
"GO:0021987",0.994747012729392,0.0144385334739093,6,77,"cerebral cortex development","BP"
"GO:0043543",0.994784741999838,0.00967701362683029,20,175,"protein acylation","BP"
"GO:0042974",0.994800419101874,0.0354265113855162,1,27,"retinoic acid receptor binding","MF"
"GO:0032990",0.994967973548325,0.00700309989011447,83,608,"cell part morphogenesis","BP"
"GO:0007270",0.99516139284944,0.012629272810299,7,85,"neuron-neuron synaptic transmission","BP"
"05016",0.995216312065225,0.00879633053842206,22,156,"Huntington's disease","KEGG"
"GO:1903509",0.995235701122751,0.0133118664433279,6,70,"liposaccharide metabolic process","BP"
"GO:0048193",0.995276559759216,0.00881575097624938,20,177,"Golgi vesicle transport","BP"
"GO:0006497",0.995324346846362,0.0130892562266597,6,70,"protein lipidation","BP"
"GO:0031050",0.995496981966067,0.0314714017616491,1,27,"dsRNA fragmentation","BP"
"GO:0035196",0.995496981966067,0.0314714017616491,1,27,"production of miRNAs involved in gene silencing by miRNA","BP"
"GO:0070918",0.995496981966067,0.0314714017616491,1,27,"production of small RNA involved in gene silencing by RNA","BP"
"GO:0030517",0.995658694946031,0.0302652886740596,1,30,"negative regulation of axon extension","BP"
"GO:0034212",0.995873172924184,0.0138341429434385,4,60,"peptide N-acetyltransferase activity","MF"
"GO:0030433",0.996202669744744,0.0116715223554118,5,66,"ER-associated ubiquitin-dependent protein catabolic process","BP"
"GO:0015077",0.996205009945131,0.00701766759892325,22,182,"monovalent inorganic cation transmembrane transporter activity","MF"
"GO:0006383",0.996421511817522,0.0260210504056052,1,27,"transcription from RNA polymerase III promoter","BP"
"GO:0016071",0.996481527839976,0.00516716285353499,65,462,"mRNA metabolic process","BP"
"GO:0014032",0.996489354559714,0.0169156605488043,2,43,"neural crest cell development","BP"
"03440",0.996497971251694,0.0255585118659341,1,27,"Homologous recombination","KEGG"
"GO:0060271",0.996692274741307,0.00639152430470784,19,177,"cilium morphogenesis","BP"
"GO:0006890",0.996765790374495,0.0236969423528977,1,30,"retrograde vesicle-mediated transport, Golgi to ER","BP"
"GO:0050771",0.996814127532823,0.0155294543411972,2,44,"negative regulation of axonogenesis","BP"
"GO:0009225",0.996869782768185,0.0232800658215167,1,27,"nucleotide-sugar metabolic process","BP"
"GO:0004402",0.99689249053597,0.0123173151540534,3,53,"histone acetyltransferase activity","MF"
"GO:0008380",0.996915934189553,0.00494994467087875,42,311,"RNA splicing","BP"
"GO:0008589",0.99706670868742,0.0117076265811427,3,53,"regulation of smoothened signaling pathway","BP"
"GO:0035064",0.997161516737668,0.0140537094353513,2,44,"methylated histone binding","MF"
"GO:0000377",0.997348657084638,0.00488812813124336,24,199,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","BP"
"GO:0000398",0.997348657084638,0.00488812813124336,24,199,"mRNA splicing, via spliceosome","BP"
"GO:0061733",0.997423807196463,0.0104274653750357,3,54,"peptide-lysine-N-acetyltransferase activity","MF"
"GO:0031058",0.99744405900825,0.00812361769906911,5,73,"positive regulation of histone modification","BP"
"GO:0001755",0.997527160003333,0.0187741463615898,1,33,"neural crest cell migration","BP"
"GO:0010771",0.997535643307796,0.00868643080109588,4,66,"negative regulation of cell morphogenesis involved in differentiation","BP"
"GO:0000375",0.99757508974277,0.00449197292733631,24,200,"RNA splicing, via transesterification reactions","BP"
"GO:0007029",0.997620099065726,0.0121078449540102,2,42,"endoplasmic reticulum organization","BP"
"GO:0048858",0.9976961514292,0.00332959225814292,77,587,"cell projection morphogenesis","BP"
"GO:0010676",0.997709779040687,0.0116662933735381,2,44,"positive regulation of cellular carbohydrate metabolic process","BP"
"GO:0000018",0.997733646778606,0.00931177315584983,3,54,"regulation of DNA recombination","BP"
"GO:0035058",0.998021356601151,0.0155544642375314,1,33,"nonmotile primary cilium assembly","BP"
"GO:0000070",0.998123525730572,0.00447634995933776,11,121,"mitotic sister chromatid segregation","BP"
"GO:0048864",0.998207206265096,0.00937583173715422,2,47,"stem cell development","BP"
"GO:0045913",0.998379598532269,0.00689736584541192,3,56,"positive regulation of carbohydrate metabolic process","BP"
"GO:0035249",0.998383624986231,0.00856393161477768,2,47,"synaptic transmission, glutamatergic","BP"
"GO:0036503",0.998405608180403,0.00489440005222521,6,81,"ERAD pathway","BP"
"GO:0006506",0.998452216364001,0.0127852753598762,1,29,"GPI anchor biosynthetic process","BP"
"GO:0019226",0.998561071309743,0.0118086237870356,1,35,"transmission of nerve impulse","BP"
"GO:0046580",0.998624054590991,0.0113394091297128,1,36,"negative regulation of Ras protein signal transduction","BP"
"GO:0032446",0.998646226909026,0.00203139954248634,69,521,"protein modification by small protein conjugation","BP"
"GO:0006310",0.998685826354126,0.00264126392205176,20,187,"DNA recombination","BP"
"GO:0006505",0.998687810322521,0.0110729000732082,1,30,"GPI anchor metabolic process","BP"
"GO:0032527",0.998753837902432,0.0104988781020116,1,33,"protein exit from endoplasmic reticulum","BP"
"GO:0022890",0.998771462724775,0.00213341591801044,35,290,"inorganic cation transmembrane transporter activity","MF"
"GO:0051058",0.998884638602628,0.00945281108405158,1,37,"negative regulation of small GTPase mediated signal transduction","BP"
"GO:0007059",0.998956770359375,0.00192835408089614,28,250,"chromosome segregation","BP"
"GO:0006397",0.999050626488667,0.0015449959966752,49,377,"mRNA processing","BP"
"GO:0070647",0.999077796597909,0.00135610596621394,83,617,"protein modification by small protein conjugation or removal","BP"
"GO:0098813",0.999082874740958,0.00190554745833984,19,188,"nuclear chromosome segregation","BP"
"GO:0005048",0.999085282018569,0.00799067619192508,1,36,"signal sequence binding","MF"
"GO:0006974",0.999145212647892,0.0012685072429383,80,589,"cellular response to DNA damage stimulus","BP"
"GO:0007032",0.999238059245947,0.00682611667382603,1,36,"endosome organization","BP"
"GO:0031122",0.999260514524508,0.00663556854885996,1,37,"cytoplasmic microtubule organization","BP"
"GO:0009247",0.999330621484733,0.00394716034987248,2,46,"glycolipid biosynthetic process","BP"
"GO:0010927",0.999391324011553,0.00123333406240874,22,219,"cellular component assembly involved in morphogenesis","BP"
"GO:0006284",0.999479544912736,0.0048940519970277,1,37,"base-excision repair","BP"
"GO:0000724",0.99949818560968,0.00183909974654072,5,80,"double-strand break repair via homologous recombination","BP"
"GO:0000725",0.99949818560968,0.00183909974654072,5,80,"recombinational repair","BP"
"00190",0.99953294099227,0.00117006269291031,13,110,"Oxidative phosphorylation","KEGG"
"03030",0.999573189315313,0.00414087938661355,1,35,"DNA replication","KEGG"
"GO:0016567",0.999579680252907,0.000672644641164911,60,482,"protein ubiquitination","BP"
"GO:0007062",0.999726604391062,0.00274951607362079,1,43,"sister chromatid cohesion","BP"
"GO:0000819",0.999800138400603,0.000547568874172912,11,140,"sister chromatid segregation","BP"
"GO:0006302",0.999804487976524,0.000502550237762331,13,155,"double-strand break repair","BP"
"GO:0007067",0.999906976400501,0.000169874684885418,42,371,"mitotic nuclear division","BP"
"GO:0000280",0.999978799353628,3.83080104952122e-05,52,458,"nuclear division","BP"
"GO:0048285",0.999991018515831,1.63683662926341e-05,55,488,"organelle fission","BP"
"GO:0006281",0.999991442651041,1.70429393558447e-05,40,382,"DNA repair","BP"
"GO:0000224",0.999999999964802,0.826676788535337,0,1,"peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity","MF"
"GO:2000656",0.999999999966929,0.80806890736245,0,1,"regulation of apolipoprotein binding","BP"
"GO:2000657",0.999999999966929,0.80806890736245,0,1,"negative regulation of apolipoprotein binding","BP"
"GO:0018542",0.999999999967387,0.836240545950412,0,1,"2,3-dihydroxy DDT 1,2-dioxygenase activity","MF"
"GO:0018555",0.999999999967387,0.836240545950412,0,1,"phenanthrene dioxygenase activity","MF"
"GO:0018556",0.999999999967387,0.836240545950412,0,1,"2,2',3-trihydroxybiphenyl dioxygenase activity","MF"
"GO:0018557",0.999999999967387,0.836240545950412,0,1,"1,2-dihydroxyfluorene 1,1-alpha-dioxygenase activity","MF"
"GO:0018558",0.999999999967387,0.836240545950412,0,1,"5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline dioxygenase activity","MF"
"GO:0018559",0.999999999967387,0.836240545950412,0,1,"1,1-dichloro-2-(dihydroxy-4-chlorophenyl)-(4-chlorophenyl)ethene 1,2-dioxygenase activity","MF"
"GO:0018560",0.999999999967387,0.836240545950412,0,1,"protocatechuate 3,4-dioxygenase type II activity","MF"
"GO:0018561",0.999999999967387,0.836240545950412,0,1,"2'-aminobiphenyl-2,3-diol 1,2-dioxygenase activity","MF"
"GO:0018562",0.999999999967387,0.836240545950412,0,1,"3,4-dihydroxyfluorene 4,4-alpha-dioxygenase activity","MF"
"GO:0018563",0.999999999967387,0.836240545950412,0,1,"2,3-dihydroxy-ethylbenzene 1,2-dioxygenase activity","MF"
"GO:0018564",0.999999999967387,0.836240545950412,0,1,"carbazole 1,9a-dioxygenase activity","MF"
"GO:0018565",0.999999999967387,0.836240545950412,0,1,"dihydroxydibenzothiophene dioxygenase activity","MF"
"GO:0018566",0.999999999967387,0.836240545950412,0,1,"1,2-dihydroxynaphthalene-6-sulfonate 1,8a-dioxygenase activity","MF"
"GO:0018567",0.999999999967387,0.836240545950412,0,1,"styrene dioxygenase activity","MF"
"GO:0018568",0.999999999967387,0.836240545950412,0,1,"3,4-dihydroxyphenanthrene dioxygenase activity","MF"
"GO:0018569",0.999999999967387,0.836240545950412,0,1,"hydroquinone 1,2-dioxygenase activity","MF"
"GO:0018570",0.999999999967387,0.836240545950412,0,1,"p-cumate 2,3-dioxygenase activity","MF"
"GO:0018571",0.999999999967387,0.836240545950412,0,1,"2,3-dihydroxy-p-cumate dioxygenase activity","MF"
"GO:0018572",0.999999999967387,0.836240545950412,0,1,"3,5-dichlorocatechol 1,2-dioxygenase activity","MF"
"GO:0018573",0.999999999967387,0.836240545950412,0,1,"2-aminophenol 1,6-dioxygenase activity","MF"
"GO:0018574",0.999999999967387,0.836240545950412,0,1,"2,6-dichloro-p-hydroquinone 1,2-dioxygenase activity","MF"
"GO:0018575",0.999999999967387,0.836240545950412,0,1,"chlorocatechol 1,2-dioxygenase activity","MF"
"GO:0019114",0.999999999967387,0.836240545950412,0,1,"catechol dioxygenase activity","MF"
"GO:0019117",0.999999999967387,0.836240545950412,0,1,"dihydroxyfluorene dioxygenase activity","MF"
"GO:0034543",0.999999999967387,0.836240545950412,0,1,"5-aminosalicylate dioxygenase activity","MF"
"GO:0034803",0.999999999967387,0.836240545950412,0,1,"3-hydroxy-2-naphthoate 2,3-dioxygenase activity","MF"
"GO:0034806",0.999999999967387,0.836240545950412,0,1,"benzo(a)pyrene 11,12-dioxygenase activity","MF"
"GO:0034808",0.999999999967387,0.836240545950412,0,1,"benzo(a)pyrene 4,5-dioxygenase activity","MF"
"GO:0034810",0.999999999967387,0.836240545950412,0,1,"4,5-dihydroxybenzo(a)pyrene dioxygenase activity","MF"
"GO:0034811",0.999999999967387,0.836240545950412,0,1,"benzo(a)pyrene 9,10-dioxygenase activity","MF"
"GO:0034812",0.999999999967387,0.836240545950412,0,1,"9,10-dihydroxybenzo(a)pyrene dioxygenase activity","MF"
"GO:0034813",0.999999999967387,0.836240545950412,0,1,"benzo(a)pyrene 7,8-dioxygenase activity","MF"
"GO:0034814",0.999999999967387,0.836240545950412,0,1,"7,8-dihydroxy benzo(a)pyrene dioxygenase activity","MF"
"GO:0034827",0.999999999967387,0.836240545950412,0,1,"1,2-dihydroxy-5,6,7,8-tetrahydronaphthalene extradiol dioxygenase activity","MF"
"GO:0034834",0.999999999967387,0.836240545950412,0,1,"2-mercaptobenzothiazole dioxygenase activity","MF"
"GO:0034895",0.999999999967387,0.836240545950412,0,1,"pyridine-3,4-diol dioxygenase activity","MF"
"GO:0034920",0.999999999967387,0.836240545950412,0,1,"pyrene dioxygenase activity","MF"
"GO:0034922",0.999999999967387,0.836240545950412,0,1,"4,5-dihydroxypyrene dioxygenase activity","MF"
"GO:0034934",0.999999999967387,0.836240545950412,0,1,"phenanthrene-4-carboxylate dioxygenase activity","MF"
"GO:0034935",0.999999999967387,0.836240545950412,0,1,"tetrachlorobenzene dioxygenase activity","MF"
"GO:0034936",0.999999999967387,0.836240545950412,0,1,"4,6-dichloro-3-methylcatechol 1,2-dioxygenase activity","MF"
"GO:0034955",0.999999999967387,0.836240545950412,0,1,"2,3-dihydroxydiphenyl ether dioxygenase activity","MF"
"GO:0034956",0.999999999967387,0.836240545950412,0,1,"diphenyl ether 1,2-dioxygenase activity","MF"
"GO:0036403",0.999999999967387,0.836240545950412,0,1,"arachidonate 8(S)-lipoxygenase activity","MF"
"GO:0047074",0.999999999967387,0.836240545950412,0,1,"4-hydroxycatechol 1,2-dioxygenase activity","MF"
"GO:0047677",0.999999999967387,0.836240545950412,0,1,"arachidonate 8(R)-lipoxygenase activity","MF"
"GO:0016515",0.999999999969355,0.845424929337704,0,1,"interleukin-13 receptor activity","MF"
"GO:0035772",0.999999999969355,0.845424929337704,0,1,"interleukin-13-mediated signaling pathway","BP"
"GO:0047734",0.999999999969579,0.798805785516446,0,1,"CDP-glycerol diphosphatase activity","MF"
"GO:0050313",0.999999999969579,0.798805785516446,0,1,"sulfur dioxygenase activity","MF"
"GO:0015015",0.999999999969615,0.845597755373552,0,1,"heparan sulfate proteoglycan biosynthetic process, enzymatic modification","BP"
"GO:0006386",0.999999999969763,0.826995502056332,0,1,"termination of RNA polymerase III transcription","BP"
"GO:0001601",0.999999999970408,0.829559273125289,0,1,"peptide YY receptor activity","MF"
"GO:0001602",0.999999999970408,0.829559273125289,0,1,"pancreatic polypeptide receptor activity","MF"
"GO:0042843",0.999999999970586,0.821510238919394,0,1,"D-xylose catabolic process","BP"
"GO:0047115",0.999999999970586,0.821510238919394,0,1,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity","MF"
"GO:0047837",0.999999999970586,0.821510238919394,0,1,"D-xylose 1-dehydrogenase (NADP+) activity","MF"
"GO:0070611",0.999999999970586,0.821510238919394,0,1,"histone methyltransferase activity (H3-R2 specific)","MF"
"GO:0070612",0.999999999970586,0.821510238919394,0,1,"histone methyltransferase activity (H2A-R3 specific)","MF"
"GO:0046316",0.99999999997063,0.798523030085188,0,1,"gluconokinase activity","MF"
"GO:0007509",0.999999999970686,0.82262152146713,0,1,"mesoderm migration involved in gastrulation","BP"
"GO:0008832",0.99999999997089,0.826406508641512,0,1,"dGTPase activity","MF"
"GO:0016793",0.99999999997089,0.826406508641512,0,1,"triphosphoric monoester hydrolase activity","MF"
"GO:0032560",0.99999999997089,0.826406508641512,0,1,"guanyl deoxyribonucleotide binding","MF"
"GO:0032567",0.99999999997089,0.826406508641512,0,1,"dGTP binding","MF"
"GO:0034463",0.999999999971269,0.694227329316121,0,1,"90S preribosome assembly","BP"
"GO:0002055",0.999999999971783,0.719683356121999,0,1,"adenine binding","MF"
"GO:0003999",0.999999999971783,0.719683356121999,0,1,"adenine phosphoribosyltransferase activity","MF"
"GO:0034241",0.999999999971888,0.847026361563904,0,1,"positive regulation of macrophage fusion","BP"
"GO:0035445",0.999999999972056,0.836254732656671,0,1,"borate transmembrane transport","BP"
"GO:0046713",0.999999999972056,0.836254732656671,0,1,"borate transport","BP"
"GO:0046715",0.999999999972056,0.836254732656671,0,1,"borate transmembrane transporter activity","MF"
"GO:0004419",0.999999999972068,0.795238088179934,0,1,"hydroxymethylglutaryl-CoA lyase activity","MF"
"GO:0046951",0.999999999972068,0.795238088179934,0,1,"ketone body biosynthetic process","BP"
"GO:0045131",0.999999999972283,0.807619282831846,0,1,"pre-mRNA branch point binding","MF"
"GO:0003952",0.999999999973173,0.816843608854401,0,1,"NAD+ synthase (glutamine-hydrolyzing) activity","MF"
"GO:0008795",0.999999999973173,0.816843608854401,0,1,"NAD+ synthase activity","MF"
"GO:0050692",0.999999999973236,0.754844414983062,0,1,"DBD domain binding","MF"
"GO:0008903",0.999999999973452,0.74983932104357,0,1,"hydroxypyruvate isomerase activity","MF"
"GO:0033919",0.999999999973616,0.835912161210852,0,1,"glucan 1,3-alpha-glucosidase activity","MF"
"GO:0090600",0.999999999973616,0.835912161210852,0,1,"alpha-1,3-glucosidase activity","MF"
"GO:0004098",0.999999999973741,0.842310905245181,0,1,"cerebroside-sulfatase activity","MF"
"GO:0035702",0.99999999997376,0.826358878124502,0,1,"monocyte homeostasis","BP"
"GO:0038164",0.99999999997376,0.826358878124502,0,1,"thrombopoietin receptor activity","MF"
"GO:0051728",0.99999999997376,0.826358878124502,0,1,"cell cycle switching, mitotic to meiotic cell cycle","BP"
"GO:0051729",0.99999999997376,0.826358878124502,0,1,"germline cell cycle switching, mitotic to meiotic cell cycle","BP"
"GO:0060184",0.99999999997376,0.826358878124502,0,1,"cell cycle switching","BP"
"GO:0072320",0.99999999997376,0.826358878124502,0,1,"volume-sensitive chloride channel activity","MF"
"GO:1905219",0.99999999997376,0.826358878124502,0,1,"regulation of platelet formation","BP"
"GO:1905221",0.99999999997376,0.826358878124502,0,1,"positive regulation of platelet formation","BP"
"GO:1990959",0.99999999997376,0.826358878124502,0,1,"eosinophil homeostasis","BP"
"GO:1990960",0.99999999997376,0.826358878124502,0,1,"basophil homeostasis","BP"
"GO:0004802",0.999999999973761,0.836226351551961,0,1,"transketolase activity","MF"
"GO:0018315",0.999999999973762,0.835883420144913,0,1,"molybdenum incorporation into molybdenum-molybdopterin complex","BP"
"GO:0042040",0.999999999973762,0.835883420144913,0,1,"metal incorporation into metallo-molybdopterin complex","BP"
"GO:0061598",0.999999999973762,0.835883420144913,0,1,"molybdopterin adenylyltransferase activity","MF"
"GO:0061599",0.999999999973762,0.835883420144913,0,1,"molybdopterin molybdotransferase activity","MF"
"GO:0072579",0.999999999973762,0.835883420144913,0,1,"glycine receptor clustering","BP"
"GO:0097112",0.999999999973762,0.835883420144913,0,1,"gamma-aminobutyric acid receptor clustering","BP"
